state,latitude,longitude,quarter,temperature_2m_meanmean,temperature_2m_meansum,relative_humidity_2m_meanmean,relative_humidity_2m_meansum,wind_speed_10m_maxmax,temperature_2m_maxmax,relative_humidity_2m_maxmax,temperature_2m_minmin,relative_humidity_2m_minmin,precipitation_hours_sum,moderate_drizzle_sum,moderate_rain_sum,light_rain_sum,heavy_rain_sum,overcast_sum,partly_cloudy_sum,clear_sky_sum,light_drizzle_sum,mainly_clear_sum,heavy_drizzle_sum,light_snow_sum,heavy_snow_sum,moderate_snow_sum,year,D0_mean,D1_mean,D2_mean,D3_mean,D4_mean,D0_max,D1_max,D2_max,D3_max,D4_max,state_code,num_colonies,varroa_mites,other_pests_and_parasites,diseases,pesticides,other_or_unknown
South Carolina,33.856892,-80.945007,4,15.03148595869565,1382.8967082,70.44063594565218,6480.538507,30.085318,29.465,100.0,-1.0350001,21.556732,223.0,7,4,9,2,30,5,13,19,2,1,0,0,0,2021,56.45769230769231,23.883076923076924,8.399230769230769,0.0,0.0,94.09,65.56,28.98,0.0,0.0,SC,20000.0,28.1,5.5,0.0,11.3,2.0
Utah,39.32098,-111.093735,4,0.6831984524456522,62.854257625,63.4756902173913,5839.7635,33.71338,15.469,100.0,-18.031,11.963749,384.0,0,0,2,0,41,2,4,5,3,0,9,11,15,2021,100.0,100.0,99.20384615384614,79.92846153846153,9.83,100.0,100.0,100.0,87.61,19.4,UT,37000.0,4.8,0.7,0.7,0.7,4.7
Indiana,39.849426,-86.258278,4,8.600074943043477,791.20689476,74.02580502173913,6810.374062,39.606544,28.2895,100.0,-8.3605,27.919062,348.0,7,12,6,3,39,2,2,9,2,5,2,2,1,2021,0.8838461538461538,0.0,0.0,0.0,0.0,11.49,0.0,0.0,0.0,0.0,IN,14500.0,43.6,19.6,11.3,21.3,1.9
Illinois,40.633125,-89.398529,4,7.659357823586956,704.66091977,72.6330732826087,6682.242742,44.12754,28.276499,100.0,-9.1235,19.00091,306.0,7,7,8,4,40,3,1,10,3,2,4,1,2,2021,16.68846153846154,9.828461538461536,1.876923076923077,0.0523076923076923,0.0,23.65,16.04,9.46,0.68,0.0,IL,12500.0,31.9,9.1,2.4,1.4,7.2
South Dakota,44.299782,-99.438828,4,3.950492739021739,363.44533199,63.51570970652174,5843.445293,52.144104,25.573502,98.1669,-18.026499,23.525894,174.0,2,1,4,0,50,2,7,9,1,2,8,0,6,2021,82.33923076923078,55.96076923076923,18.70307692307692,1.649230769230769,0.0,91.67,80.0,60.02,11.62,0.0,SD,190000.0,45.8,9.0,0.0,7.4,1.7
Nebraska,41.12537,-98.268082,4,7.359093248913044,677.0365789,58.748707,5404.881044,54.110287,27.6785,98.54262,-12.221499,16.679943,87.0,3,2,2,2,63,1,8,5,3,0,1,1,1,2021,75.18461538461538,34.49923076923077,14.359230769230768,2.701538461538461,0.0,81.65,40.67,16.9,3.58,0.0,NE,43000.0,28.0,1.5,2.8,4.2,1.8
Tennessee,35.747845,-86.692345,4,12.25884493152174,1127.8137337,75.8692434673913,6979.970399,28.930204,28.885,100.0,-3.515,30.206572,359.0,7,16,2,4,41,0,6,10,3,3,0,0,0,2021,12.478461538461538,0.3392307692307692,0.0,0.0,0.0,28.36,0.63,0.0,0.0,0.0,TN,15500.0,33.5,5.1,0.5,1.4,2.5
Texas,31.054487,-97.563461,4,18.02265370978261,1658.0841413,71.13513630434782,6544.43254,46.849815,33.99,100.0,2.09,19.880087,207.0,6,7,2,3,42,5,8,15,2,2,0,0,0,2021,66.33769230769231,38.51,12.583846153846157,1.1107692307692307,0.0,86.98,67.27,36.58,10.65,0.0,TX,146000.0,19.4,8.3,1.2,9.8,5.5
Hawaii,20.902977,-156.207483,4,24.51187044565217,2255.092081,72.18977402173913,6641.45921,46.085625,30.057499,100.0,18.807499,39.40874,571.0,5,8,2,3,16,12,0,38,4,4,0,0,0,2021,67.53692307692307,38.73076923076923,19.36692307692308,6.03923076923077,0.5469230769230768,100.0,56.84,28.75,10.66,1.63,HI,20000.0,66.1,64.2,19.7,0.0,0.0
Wyoming,42.755966,-107.30249,4,-1.0830787897608696,-99.643248658,64.90232165217391,5971.013592,48.075836,19.1515,100.0,-18.9485,12.799185,186.0,1,0,0,0,51,3,3,6,2,0,11,5,10,2021,100.0,95.4876923076923,64.63692307692307,17.73153846153846,0.0,100.0,97.9,73.09,32.99,0.0,WY,21000.0,14.7,2.3,9.3,0.0,2.3
Georgia,33.040619,-83.643074,4,14.429382341304349,1327.5031754,73.71292708695651,6781.589292,23.686249,29.5595,100.0,0.05950001,27.515797,260.0,1,12,6,2,33,7,10,17,4,0,0,0,0,2021,26.69076923076923,0.7269230769230769,0.0,0.0,0.0,84.87,7.14,0.0,0.0,0.0,GA,131000.0,41.0,24.7,0.5,7.8,7.2
Wyoming,42.755966,-107.30249,1,-8.064703453888889,-725.82331085,68.19113934444444,6137.202541,45.14377,14.5015,100.0,-31.148499,18.456003,229.0,0,0,0,0,56,0,1,1,0,0,14,3,15,2022,100.0,97.28692307692307,64.9523076923077,12.216153846153846,0.0,100.0,97.93,66.82,20.03,0.0,WY,6000.0,2.2,0.0,0.0,0.0,1.2
Louisiana,31.169546,-91.867805,1,11.646435016888889,1048.17915152,68.96798076666666,6207.118269,35.64182,28.335,100.0,-5.015,23.386518,296.0,10,6,4,7,36,1,10,10,3,3,0,0,0,2022,100.0,86.25615384615384,56.56307692307692,15.465384615384616,0.0,100.0,100.0,90.28,33.1,0.0,LA,35000.0,61.1,48.1,0.0,0.0,7.6
South Carolina,33.856892,-80.945007,1,11.340718045,1020.66462405,64.1761188,5775.850692,38.948273,29.015001,100.0,-4.3849998,13.842009,229.0,6,9,4,2,34,3,9,16,5,1,0,0,1,2022,51.11076923076924,21.44538461538462,1.0261538461538462,0.0,0.0,86.84,37.78,7.87,0.0,0.0,SC,17000.0,38.0,3.8,0.0,0.0,4.5
New Jersey,40.298904,-74.521011,1,2.413254722333333,217.19292501,63.21572746666666,5689.415472,38.776527,23.613,100.0,-20.286999,16.250912,338.0,7,5,5,0,36,3,3,8,2,2,6,4,9,2022,54.22153846153846,8.255384615384616,0.0,0.0,0.0,100.0,26.83,0.0,0.0,0.0,NJ,11500.0,13.3,3.9,0.0,0.0,1.8
Wisconsin,44.268543,-89.616508,1,-6.956254668066666,-626.062920126,71.33358334444443,6420.022501,36.702347,17.8215,100.0,-28.3785,14.9255705,270.0,1,0,3,1,51,3,2,0,0,1,11,2,15,2022,86.90615384615384,56.17692307692308,6.688461538461539,0.0,0.0,92.08,70.66,8.96,0.0,0.0,WI,39000.0,7.9,0.0,0.0,6.5,2.0
Washington,47.400902,-121.490494,1,1.2042731691555555,108.384585224,82.17577123333334,7395.819411,20.730501,15.9805,100.0,-14.0695,23.04608,865.0,2,4,4,0,25,1,0,9,1,0,6,24,14,2022,56.08692307692308,51.28153846153846,26.069230769230767,5.897692307692308,0.0,57.33,54.26,26.58,6.13,0.0,WA,70000.0,8.3,4.0,3.6,0.0,2.6
Oklahoma,35.565342,-96.928917,1,6.343162097222223,570.88458875,54.53681442222222,4908.313298,38.19564,28.063,99.66761,-13.787001,9.937213,171.0,0,5,1,1,46,5,12,8,2,1,2,3,4,2022,93.01692307692308,85.74307692307693,72.9723076923077,47.362307692307695,4.783846153846154,97.67,88.62,77.66,56.73,14.42,OK,20000.0,18.8,0.0,0.0,0.0,0.0
Tennessee,35.747845,-86.692345,1,5.950416702377778,535.537503214,68.49114988888888,6164.20349,37.289116,25.035,100.0,-13.065,20.645,344.0,1,9,2,8,36,1,7,11,5,0,2,4,4,2022,2.7507692307692304,0.0292307692307692,0.0,0.0,0.0,12.65,0.38,0.0,0.0,0.0,TN,10500.0,12.9,5.1,1.0,0.0,3.3
Arizona,33.729759,-111.431221,1,8.79593533711111,791.63418034,41.44564161111111,3730.107745,23.740902,27.422,100.0,-7.928,8.699551,148.0,0,1,2,0,36,4,23,9,6,1,2,2,4,2022,100.0,63.80461538461539,27.26,5.541538461538462,0.0,100.0,75.35,29.49,6.28,0.0,AZ,25000.0,14.8,0.0,3.0,0.0,0.5
North Dakota,47.528912,-99.784012,1,-10.320106539677775,-928.809588571,74.86854885555555,6738.169397,72.008995,14.937,97.74801,-32.963,10.201889,205.0,0,0,0,0,41,1,4,2,1,1,25,1,14,2022,69.51,45.62,23.59,6.781538461538461,0.0,80.53,54.51,27.5,8.54,0.0,ND,75000.0,33.1,0.0,0.0,0.0,0.0
Colorado,39.059811,-105.311104,1,-6.8180231949,-613.622087541,61.14249913333333,5502.824922,38.047756,10.3345,100.0,-28.115501,13.066311,283.0,0,0,0,0,36,7,6,0,3,0,11,4,23,2022,100.0,89.07692307692308,57.612307692307695,12.680769230769233,0.0469230769230769,100.0,95.49,67.08,22.25,0.13,CO,3800.0,13.5,0.0,3.8,0.6,3.4
Minnesota,46.39241,-94.63623,1,-10.561773181777776,-950.55958636,72.45220011111111,6520.69801,41.66368,13.087001,99.63987,-33.513,17.025747,244.0,0,0,1,0,50,1,2,1,1,0,16,4,14,2022,64.12461538461538,30.76076923076923,6.788461538461538,0.0,0.0,73.73,39.3,9.28,0.0,0.0,MN,78000.0,1.1,0.0,0.0,0.0,1.0
California,36.116203,-119.681564,1,11.599508673333334,1043.9557806,61.11354132222223,5500.218719,25.872456,31.991499,100.0,-1.6585001,10.965948,53.0,0,2,3,0,57,4,15,3,5,0,0,0,1,2022,100.0,99.62461538461538,76.09384615384616,13.11076923076923,0.0646153846153846,100.0,100.0,93.65,40.25,0.84,CA,1060000.0,29.7,7.2,3.3,5.3,4.2
Alabama,32.806671,-86.79113,1,10.330416573444444,929.73749161,69.09525944444444,6218.57335,33.893574,26.73,100.0,-4.67,26.762169,282.0,3,14,2,7,37,3,7,5,8,1,2,0,1,2022,20.73846153846154,3.82,0.0,0.0,0.0,34.26,7.1,0.0,0.0,0.0,AL,7500.0,36.9,17.0,0.0,3.7,10.8
Maine,45.367584,-68.972168,1,-6.766254834236666,-608.9629350813,71.69702682222223,6452.732414,31.875755,13.961499,100.0,-29.6385,33.293835,426.0,0,0,1,0,28,1,2,4,0,0,21,8,25,2022,35.168461538461536,10.813846153846155,5.066153846153847,0.0,0.0,40.34,11.82,5.32,0.0,0.0,ME,3100.0,7.3,1.2,0.0,0.0,7.0
South Dakota,44.299782,-99.438828,1,-3.9007825457777776,-351.07042912,54.45389038888889,4900.850135,45.216915,18.723501,100.0,-28.9765,15.599352,126.0,0,0,0,0,63,2,3,3,0,0,8,0,11,2022,80.46461538461539,54.65307692307693,18.74384615384616,0.0,0.0,85.63,74.91,45.97,0.0,0.0,SD,21000.0,4.2,3.4,0.0,0.0,1.8
Michigan,44.182205,-84.506836,1,-5.9317919281444444,-533.861273533,74.84638745555556,6736.174871,34.06521,18.8305,100.0,-25.369501,9.757291,463.0,1,0,2,0,30,0,0,2,0,2,30,2,21,2022,43.37307692307692,9.175384615384615,0.0092307692307692,0.0,0.0,59.62,12.69,0.12,0.0,0.0,MI,66000.0,6.1,1.9,1.9,1.4,4.2
West Virginia,38.491226,-80.954456,1,3.916824294511111,352.514186506,64.28579295555555,5785.721366,34.268143,26.614,100.0,-19.036,11.133464,448.0,2,7,6,3,32,3,1,9,4,0,11,5,7,2022,5.394615384615384,0.0861538461538461,0.0,0.0,0.0,20.53,1.12,0.0,0.0,0.0,WV,4600.0,15.8,7.4,1.7,1.2,6.0
Connecticut,41.597782,-72.755371,1,0.6235786371333334,56.122077342,65.21568212222222,5869.411391,34.428497,22.7955,100.0,-20.2545,12.192202,368.0,6,7,5,1,38,3,1,1,0,2,10,6,10,2022,0.5738461538461539,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0,0.0,CT,3500.0,10.2,2.3,1.4,0.0,3.5
Nebraska,41.12537,-98.268082,1,-0.1653887189333333,-14.884984703999995,47.83958802222222,4305.562922,42.5044,22.478498,100.0,-18.771502,9.914185,132.0,0,0,1,0,60,5,3,3,0,1,9,0,8,2022,94.1376923076923,70.69384615384615,25.782307692307693,0.9523076923076922,0.0,100.0,98.73,59.19,3.8,0.0,NE,24000.0,3.2,0.0,0.7,0.0,2.3
Mississippi,32.741646,-89.678696,1,9.75421316257778,877.879184632,69.52935044444445,6257.64154,40.016712,27.065,100.0,-6.685,27.719902,338.0,4,13,4,6,30,4,16,8,1,1,0,1,2,2022,80.09769230769231,41.88153846153846,17.542307692307695,1.3115384615384615,0.0,89.92,56.94,27.65,5.87,0.0,MS,20000.0,53.1,12.5,6.1,2.0,8.9
Florida,27.766279,-81.686783,1,19.13866163333333,1722.479547,68.14956852222222,6133.461167,34.06521,33.3935,100.0,1.2435,10.189212,229.0,6,8,8,1,32,2,12,16,4,1,0,0,0,2022,46.035384615384615,14.793846153846154,0.1699999999999999,0.0,0.0,88.62,52.27,2.21,0.0,0.0,FL,295000.0,39.0,13.1,3.7,9.8,8.2
Pennsylvania,40.590752,-77.209755,1,0.0678008591877777,6.102077326899993,66.39630066666666,5975.66706,30.811037,21.970001,100.0,-19.83,15.195847,322.0,1,10,3,0,37,1,0,9,2,0,14,6,7,2022,17.886153846153846,0.6953846153846153,0.0,0.0,0.0,31.4,2.34,0.0,0.0,0.0,PA,20000.0,14.6,3.9,0.0,0.6,3.1
Idaho,44.068202,-114.742043,1,-6.471963106,-582.47667954,67.33727187777778,6060.354469,23.14103,9.496,97.79614,-22.954,16.76132,354.0,0,0,0,0,41,2,3,0,0,0,20,11,13,2022,96.06769230769233,84.28692307692307,37.55692307692308,1.199230769230769,0.0,100.0,88.51,44.89,3.78,0.0,ID,194000.0,57.0,1.1,0.0,35.5,1.4
Texas,31.054487,-97.563461,1,10.785138733555556,970.66248602,59.75038937777778,5377.535044,48.384857,32.74,100.0,-7.0600004,8.701531,195.0,5,3,7,1,37,9,16,7,1,2,2,0,0,2022,93.8553846153846,83.99461538461539,62.99076923076923,29.48076923076923,2.173076923076923,96.79,91.22,71.31,42.1,8.63,TX,270000.0,21.2,2.1,0.6,3.6,6.0
Arkansas,34.969704,-92.373123,1,7.182578630555555,646.43207675,66.86815403333334,6018.133863,33.1845,23.767,100.0,-7.633,23.197803,295.0,1,8,5,5,30,3,13,8,5,1,4,1,6,2022,42.892307692307696,30.393846153846155,19.096153846153847,2.810769230769231,0.0,60.09,36.99,28.43,4.74,0.0,AR,18500.0,39.8,28.1,0.0,23.1,8.9
Maryland,39.045753,-76.641273,1,4.100888867444445,369.07999807,64.84360973333334,5835.924876,35.384537,26.1045,100.0,-13.7455,20.930874,310.0,1,8,7,1,44,3,2,9,1,3,2,4,5,2022,37.91384615384615,0.7923076923076924,0.0,0.0,0.0,91.63,5.15,0.0,0.0,0.0,MD,6500.0,23.7,7.4,0.6,2.3,13.6
Kansas,38.5266,-96.726486,1,2.583310195772222,232.4979176195,51.365056788888886,4622.855111,46.38974,26.925001,100.0,-17.625,7.999951,191.0,2,3,1,0,49,5,7,2,4,0,6,5,6,2022,85.81384615384614,65.86615384615385,30.136923076923075,5.923076923076923,0.5253846153846153,100.0,75.43,55.85,9.68,1.89,KS,4000.0,37.8,21.8,3.7,1.7,5.1
Georgia,33.040619,-83.643074,1,10.73267109,965.9403981,67.01933801111112,6031.740421,32.47591,27.959501,100.0,-3.8905,23.133932,245.0,6,10,4,4,35,3,12,12,2,1,0,0,1,2022,31.593846153846155,9.276153846153846,0.0,0.0,0.0,64.03,32.14,0.0,0.0,0.0,GA,118000.0,41.2,17.4,0.6,5.1,5.9
New Mexico,34.840515,-106.248482,1,1.908842562,171.79583058,45.217681766666665,4069.591359,38.243114,22.125,94.731674,-21.175001,7.3284636,161.0,0,0,0,0,42,7,12,2,4,0,8,5,10,2022,99.99076923076925,97.72538461538464,81.70538461538462,30.929230769230774,2.579230769230769,100.0,98.92,91.2,43.84,5.53,NM,5500.0,48.7,0.0,0.0,0.0,0.5
Montana,46.921925,-110.454353,1,-4.450708453777778,-400.56376084,66.51109783333334,5985.998805,39.061245,12.487,99.27587,-30.663,26.75733,375.0,1,0,0,0,36,0,0,3,1,0,17,4,28,2022,90.93692307692308,88.25,85.18384615384615,49.95461538461538,5.509230769230769,92.64,89.33,86.35,53.93,13.87,MT,45000.0,0.5,0.0,0.0,0.0,0.0
New York,42.165726,-74.948051,1,-4.510648032333333,-405.95832291,71.23903946666667,6411.513552,43.561485,18.41,100.0,-24.289999,9.356121,454.0,2,3,8,0,32,0,0,4,1,1,14,6,19,2022,4.050769230769231,0.0,0.0,0.0,0.0,8.13,0.0,0.0,0.0,0.0,NY,44000.0,16.6,4.1,0.0,3.1,7.7
Ohio,40.388783,-82.764915,1,-0.0553794914444444,-4.984154229999998,68.26279474444445,6143.651527,37.984688,21.032999,99.271065,-17.867,23.593616,415.0,2,7,4,0,39,0,0,3,0,2,18,4,11,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,16000.0,18.0,4.8,0.7,1.7,7.2
North Carolina,35.630066,-79.806419,1,7.887860917833334,709.907482605,65.5295248888889,5897.6572400000005,31.92654,25.648,100.0,-7.052,19.701511,298.0,5,7,6,1,33,4,10,11,4,1,2,3,3,2022,62.07615384615384,22.47923076923077,0.783076923076923,0.0,0.0,97.16,60.2,3.54,0.0,0.0,NC,20000.0,23.4,7.6,0.0,0.0,2.4
Oregon,44.572021,-122.070938,1,1.2160972125777778,109.448749132,78.76900937777778,7089.210844,22.73707,16.562,100.0,-15.788,16.343643,738.0,3,2,2,0,25,4,3,10,1,1,6,10,23,2022,94.9746153846154,89.16153846153847,74.97461538461538,45.99076923076923,16.076923076923077,95.84,90.65,77.27,50.84,17.27,OR,85000.0,11.4,0.0,0.0,1.4,1.1
Missouri,38.456085,-92.288368,1,2.435504575777778,219.19541182,61.05041752222223,5494.537577,31.421213,24.074001,100.0,-17.325998,10.300825,300.0,3,4,1,2,45,2,8,6,1,3,7,4,4,2022,33.651538461538465,0.6884615384615385,0.0,0.0,0.0,44.9,4.09,0.0,0.0,0.0,MO,4800.0,11.1,8.6,0.0,0.5,5.3
Illinois,40.633125,-89.398529,1,-1.352458323777778,-121.72124914,65.61134112222223,5905.020701,38.84832,21.276499,99.642044,-21.8735,20.822783,327.0,2,4,2,1,47,0,4,5,1,1,8,4,11,2022,24.556153846153848,10.084615384615384,0.8123076923076924,0.0,0.0,33.34,17.58,0.88,0.0,0.0,IL,11500.0,20.1,6.9,2.0,4.3,10.6
Kentucky,37.66814,-84.670067,1,4.1343749423444445,372.093744811,65.50921086666666,5895.828978,35.406506,24.065,100.0,-15.685,9.490381,340.0,2,8,2,4,41,4,3,7,4,1,3,6,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KY,8500.0,15.6,3.9,3.0,2.8,11.0
Massachusetts,42.407211,-71.382439,1,-0.2344861587777777,-21.10375429,65.25052478888888,5872.547231,39.246605,21.406,100.0,-19.494,10.852713,358.0,6,5,7,0,35,3,1,5,0,4,8,6,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MA,6000.0,13.4,2.9,0.7,0.0,2.7
Vermont,44.045876,-72.710686,1,-7.734578802888889,-696.1120922599999,75.74269360000001,6816.842424,37.038036,13.1935,100.0,-30.9065,32.178223,563.0,2,1,2,0,23,0,0,1,0,0,32,9,20,2022,52.97538461538462,0.0,0.0,0.0,0.0,69.31,0.0,0.0,0.0,0.0,VT,7000.0,15.2,1.9,1.3,4.0,2.7
Iowa,42.011539,-93.210526,1,-4.319791461444445,-388.78123153,65.53190148888889,5897.871134,48.262825,20.6025,100.0,-28.8475,12.374244,199.0,3,3,2,0,52,0,4,2,3,0,10,3,8,2022,68.73769230769231,24.67384615384616,0.5307692307692308,0.0,0.0,92.08,38.43,2.3,0.0,0.0,IA,26000.0,29.7,13.0,0.7,0.9,5.1
Indiana,39.849426,-86.258278,1,0.6873007767777777,61.85706990999999,64.96824978888888,5847.142481,31.869658,22.7895,98.96576,-19.310501,17.35979,316.0,1,7,2,2,49,1,3,4,1,0,8,3,9,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN,9500.0,28.5,11.5,1.7,3.6,9.7
Utah,39.32098,-111.093735,1,-4.4359535286666665,-399.23581758,58.08431423333334,5227.588281,28.745949,13.519,92.986374,-18.631,8.789447,256.0,0,0,0,0,36,6,10,0,6,0,11,3,18,2022,100.0,100.0,95.54923076923076,33.23230769230769,0.0,100.0,100.0,98.16,36.13,0.0,UT,28000.0,22.2,1.5,3.0,0.0,0.5
Virginia,37.769337,-78.169968,1,6.071495397844444,546.434585806,62.616262588888894,5635.463633,36.71294,26.7405,100.0,-13.5095,12.847828,272.0,6,6,8,1,40,1,9,4,1,1,5,4,4,2022,37.856923076923074,3.0969230769230767,0.0,0.0,0.0,84.88,12.83,0.0,0.0,0.0,VA,7500.0,25.7,13.9,2.5,0.0,12.0
Montana,46.921925,-110.454353,2,4.112274704835165,374.21699814,64.88093053846153,5904.164679,35.864742,26.686998,100.0,-21.963001,19.289276,565.0,4,5,3,0,14,2,0,15,0,1,22,8,17,2022,87.89307692307692,73.88384615384615,55.215384615384615,25.226923076923075,1.0923076923076922,95.33,85.4,82.52,52.5,4.09,MT,41000.0,16.4,0.0,0.0,1.7,8.7
California,36.116203,-119.681564,2,23.60274047802198,2147.8493835,29.349968494505497,2670.847133,25.068514,44.5415,97.020836,6.7415004,4.4438267,23.0,1,1,0,0,51,7,25,1,5,0,0,0,0,2022,100.0,99.89230769230768,96.17384615384616,52.91538461538461,5.363076923076923,100.0,100.0,97.56,59.81,11.59,CA,980000.0,41.1,16.2,4.8,6.6,20.3
Alabama,32.806671,-86.79113,2,22.504747604395604,2047.932032,68.98530787912088,6277.663017,30.861471,37.18,100.0,3.5300002,18.70301,272.0,11,11,3,8,27,3,8,15,3,2,0,0,0,2022,13.29,0.2538461538461539,0.0,0.0,0.0,48.48,1.86,0.0,0.0,0.0,AL,12000.0,36.0,14.3,1.0,6.9,17.9
West Virginia,38.491226,-80.954456,2,17.47281462197802,1590.0261306,69.55096279120879,6329.137614,33.70377,32.514,100.0,-1.786,18.60106,468.0,5,17,11,3,27,4,1,14,0,3,2,0,4,2022,28.33230769230769,1.1107692307692307,0.0,0.0,0.0,66.99,2.32,0.0,0.0,0.0,WV,5000.0,13.1,7.4,3.6,0.0,1.0
North Dakota,47.528912,-99.784012,2,9.983863286593406,908.53155908,68.46564686813187,6230.3738650000005,52.98363,34.037,99.6755,-13.113,24.971153,413.0,10,4,9,4,30,3,0,14,0,1,5,5,6,2022,24.71,14.317692307692308,6.646923076923077,1.25,0.0,54.37,41.61,23.93,7.06,0.0,ND,77000.0,38.9,22.7,0.9,4.8,9.9
South Dakota,44.299782,-99.438828,2,13.29689754021978,1210.01767616,60.56152868131869,5511.09911,53.513,37.5735,99.66946,-7.1265,18.024302,286.0,7,11,8,3,29,4,1,13,4,0,2,4,5,2022,72.90307692307692,57.24,24.26,2.025384615384615,0.0,87.85,76.39,48.5,4.29,0.0,SD,13500.0,47.4,31.6,0.0,2.6,13.9
New York,42.165726,-74.948051,2,11.306428804307693,1028.885021192,71.34939018681318,6492.794507,31.353085,28.41,100.0,-4.54,23.772787,447.0,5,6,12,2,32,1,4,14,0,1,4,4,6,2022,5.268461538461538,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,NY,35000.0,23.0,3.4,0.8,0.0,1.7
Texas,31.054487,-97.563461,2,25.62592050549451,2331.958766,62.94252079120879,5727.769392,43.97603,38.890003,100.0,9.99,12.087153,223.0,7,4,4,6,31,6,8,21,2,2,0,0,0,2022,91.92846153846152,82.03461538461539,68.08307692307693,47.1876923076923,18.57230769230769,97.13,87.66,74.12,55.79,28.91,TX,345000.0,37.2,28.6,0.0,0.6,5.1
Massachusetts,42.407211,-71.382439,2,14.588257212087912,1327.5314063,65.35829281318681,5947.604646,30.85307,34.656,100.0,-0.444,19.083345,267.0,12,9,8,0,42,3,0,10,1,5,1,0,0,2022,43.10076923076924,15.845384615384615,0.0,0.0,0.0,96.68,74.62,0.0,0.0,0.0,MA,5500.0,4.7,1.2,1.3,0.5,0.8
North Carolina,35.630066,-79.806419,2,20.206080554945054,1838.7533305,65.44015874725275,5955.054446,24.66197,37.298,100.0,1.148,17.135118,216.0,6,12,4,4,35,2,2,22,2,2,0,0,0,2022,52.6576923076923,28.447692307692307,10.87,0.0,0.0,96.75,40.6,17.11,0.0,0.0,NC,25000.0,23.9,2.8,3.5,0.0,1.0
Missouri,38.456085,-92.288368,2,18.402342405494505,1674.6131589,70.17557024175824,6385.976892,31.122828,36.674,100.0,-4.376,20.900496,331.0,7,14,6,7,36,1,4,11,1,2,1,0,1,2022,7.317692307692307,0.6792307692307692,0.0,0.0,0.0,61.19,8.83,0.0,0.0,0.0,MO,10500.0,11.5,3.0,0.8,0.5,2.6
Michigan,44.182205,-84.506836,2,12.70632368934066,1156.27545573,65.72943531868133,5981.378614,37.162045,35.330498,100.0,-5.4195,18.797548,336.0,6,6,7,6,37,2,0,12,2,1,5,2,5,2022,7.533076923076923,0.0584615384615384,0.0,0.0,0.0,26.65,0.38,0.0,0.0,0.0,MI,69000.0,10.6,0.0,3.1,7.1,2.8
Arkansas,34.969704,-92.373123,2,21.664184994505494,1971.4408345,70.82668985714287,6445.228777,33.2781,37.417,100.0,1.467,21.79893,276.0,7,13,3,4,34,5,2,15,4,4,0,0,0,2022,12.886153846153844,4.039230769230769,1.2338461538461538,0.0,0.0,31.88,20.24,11.53,0.0,0.0,AR,19000.0,20.6,12.7,2.0,9.5,6.4
Maryland,39.045753,-76.641273,2,17.36377156043956,1580.103212,69.41200201098901,6316.492183,29.795301,35.304497,100.0,0.9545,18.128513,377.0,2,16,9,7,33,2,1,17,2,2,0,0,0,2022,29.97384615384616,2.201538461538461,0.0,0.0,0.0,88.93,9.8,0.0,0.0,0.0,MD,7500.0,19.9,7.9,2.4,0.8,14.7
Washington,47.400902,-121.490494,2,6.145587057318681,559.248422216,81.54665102197802,7420.745243,22.380884,30.4305,100.0,-5.6195,27.500223,1124.0,9,2,14,0,9,1,1,13,0,3,8,20,11,2022,49.69769230769232,35.85153846153846,17.216153846153848,3.130769230769231,0.0,55.93,50.65,30.44,9.56,0.0,WA,97000.0,50.8,7.3,4.3,3.4,14.2
Illinois,40.633125,-89.398529,2,16.454979703296704,1497.403153,67.87610638461538,6176.725681,43.498962,34.3765,100.0,-3.0735002,26.296223,320.0,6,15,7,3,35,2,1,12,4,2,2,0,2,2022,16.855384615384615,2.863846153846154,0.0,0.0,0.0,58.47,8.39,0.0,0.0,0.0,IL,9000.0,18.3,7.4,3.2,1.6,10.6
Ohio,40.388783,-82.764915,2,15.74030276043956,1432.3675512,67.18220681318681,6113.58082,32.76,33.232998,100.0,-3.667,23.522724,411.0,6,13,13,1,35,0,1,10,3,2,1,1,5,2022,0.7723076923076923,0.0,0.0,0.0,0.0,10.04,0.0,0.0,0.0,0.0,OH,15500.0,67.0,5.3,5.5,3.1,2.3
Florida,27.766279,-81.686783,2,25.223239087912088,2295.314757,70.65411637362638,6429.52459,30.926489,36.8935,99.686485,8.9435,19.55178,413.0,10,22,10,4,14,1,3,18,3,6,0,0,0,2022,29.403076923076924,11.654615384615385,1.6007692307692307,0.0,0.0,42.33,24.28,5.16,0.0,0.0,FL,295000.0,31.8,15.3,5.7,8.2,12.2
Pennsylvania,40.590752,-77.209755,2,15.21333833076923,1384.4137881,68.54304842857142,6237.417407,28.71437,32.67,100.0,-2.38,18.576708,376.0,7,19,11,1,28,3,2,14,3,1,0,2,0,2022,8.906153846153845,0.18,0.0,0.0,0.0,31.52,2.34,0.0,0.0,0.0,PA,23000.0,19.0,3.3,0.6,0.0,2.1
